move_id	name	type	category	power	accuracy	pp	priority	secondary_chance	target	tm_slot	tm_number	tutor_slot	is_placeholder	source_record	confidence	description
519	Guard Swap	Psychic	Status	0	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[519]	Measured	The user uses its psychic power to switch changes to its Defense and Sp. Def with the foe.
520	Steam Eruption	Water	Special	120	100	5	0	30	0	NA	NA	NA	FALSE	data.js:moves[520]	Measured	The user immerses the target in superheated steam. This may also burn the target.
521	Metal Burst	Steel	Physical	1	100	10	0	0	1	NA	NA	NA	FALSE	data.js:moves[521]	Measured	The user retaliates with much greater force against the opponent that last did damage to it.
522	Me First	Normal	Status	0	0	20	0	0	0	NA	NA	NA	FALSE	data.js:moves[522]	Measured	The user tries to cut ahead of the target to steal and use its intended move with more power.
523	Power Swap	Psychic	Status	0	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[523]	Measured	The user uses its psychic power to switch changes to its Attack and Sp. Attack with the foe.
524	Power Trick	Psychic	Status	0	0	10	0	0	16	NA	NA	NA	FALSE	data.js:moves[524]	Measured	The user employs its psychic power to switch its Attack stat with its Defense stat.
525	Psycho Shift	Psychic	Status	0	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[525]	Measured	Using its psychic power of suggestion, the user transfers its status problems to the target.
526	Wring Out	Normal	Special	1	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[526]	Measured	The user powerfully wrings the target. The more HP the target has, the greater the power.
527	King's Shield	Steel	Status	0	0	5	4	0	16	NA	NA	NA	FALSE	data.js:moves[527]	Measured	The user protects itself from damage, and changes the user's form if applicable.
528	Psystrike	Psychic	Special	100	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[528]	Measured	An odd psychic wave attacks the target. This attack does physical damage.
529	Autotomize	Steel	Status	0	0	15	0	0	16	NA	NA	NA	FALSE	data.js:moves[529]	Measured	The user sheds part of its body to make itself lighter and sharply raise its Speed stat.
530	Diamond Storm	Rock	Special	100	100	5	0	50	8	NA	NA	NA	FALSE	data.js:moves[530]	Measured	The user whips up a storm of diamonds to damage the foes. This may also raise the user's Defense. 
531	Sludge Wave	Poison	Special	95	100	10	0	10	32	102	103	NA	FALSE	data.js:moves[531]	Measured	The area around the user is swamped by a giant sludge wave. It may also poison those hit.
532	Heavy Slam	Steel	Physical	1	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[532]	Measured	The user slams into the target. The greater the weight difference, the greater the damage.
533	Synchronoise	Psychic	Special	120	100	10	0	0	32	NA	NA	NA	FALSE	data.js:moves[533]	Measured	Using an odd shock wave, the user damages same-type Pokemon in the surrounding area.
534	Electro Ball	Electric	Special	1	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[534]	Measured	The user hurls an electric orb. The faster the user is than the foe, the greater the damage.
535	Foul Play	Dark	Physical	95	100	15	0	0	0	NA	NA	41	FALSE	data.js:moves[535]	Measured	The user turns the target's power against it. Power increases with the foe's Attack stat.
536	Entrainment	Normal	Status	0	100	15	0	0	0	NA	NA	NA	FALSE	data.js:moves[536]	Measured	The user dances with an odd rhythm, making the target's Ability the same as the user's Ability.
537	Night Daze	Dark	Special	95	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[537]	Measured	The user releases a pitch-black blast at its target. 
538	Echoed Voice	Normal	Special	40	100	15	0	0	0	NA	NA	NA	FALSE	data.js:moves[538]	Measured	The user attacks the target with a harsh echo. If used every turn, power increases.
539	Land's Wrath	Ground	Physical	90	100	10	0	0	8	NA	NA	NA	FALSE	data.js:moves[539]	Measured	The user gathers energy from the land and damages the opposing Pokemon with its power.
540	Oblivion Wing	Flying	Special	80	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[540]	Measured	The user absorbs its target's HP. The user's HP is restored by over half the damage.
541	Heart Swap	Psychic	Status	0	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[541]	Measured	The user employs its psychic power to switch stat changes with the target.
542	Aqua Fang	Water	Physical	80	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[542]	Measured	The user bites the foe with aquatic force. 
543	Sacred Sword	Fighting	Physical	90	100	15	0	0	0	NA	NA	NA	FALSE	data.js:moves[543]	Measured	The user attacks by slicing with a long horn. The target's stat changes are ignored.
544	Heat Crash	Fire	Physical	1	100	10	0	0	0	113	114	NA	FALSE	data.js:moves[544]	Measured	The user slams down with fire. The more the user outweighs the foe, the greater the damage.
545	Head Charge	Normal	Physical	120	100	15	0	10	0	NA	NA	NA	FALSE	data.js:moves[545]	Measured	The user charges its head into its foe. It slightly damages the user and can lower Defense. 
546	Techno Blast	Normal	Special	120	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[546]	Measured	The user fires a beam of light at its foe. The type changes depending on the Drive held.
547	Relic Song	Normal	Special	75	100	10	0	10	8	NA	NA	NA	FALSE	data.js:moves[547]	Measured	The user sings an ancient song and attacks the hearts of the listeners. It may induce sleep.
548	Secret Sword	Fighting	Special	85	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[548]	Measured	The user cuts with its long horn. The odd power in the horn does physical damage to the foe.
549	Glaciate	Ice	Special	65	100	10	0	100	8	NA	NA	NA	FALSE	data.js:moves[549]	Measured	The user attacks by blowing freezing cold air at opposing Pokemon. This lowers their Speed.
550	Bolt Strike	Electric	Physical	130	85	5	0	20	0	NA	NA	NA	FALSE	data.js:moves[550]	Measured	The user surrounds itself with abundant electricity that can paralyze and charges its target.
551	Blue Flare	Fire	Special	130	85	5	0	20	0	NA	NA	NA	FALSE	data.js:moves[551]	Measured	The user attacks by engulfing the foe in a severe, beautiful, blue flame. It may burn the foe.
552	Freeze Shock	Ice	Physical	140	100	5	0	30	0	NA	NA	NA	FALSE	data.js:moves[552]	Measured	A two-turn attack that hits the foe with electrically charged ice. It may paralyze the foe.
553	Ice Burn	Ice	Special	140	100	5	0	30	0	NA	NA	NA	FALSE	data.js:moves[553]	Measured	A two-turn attack that surrounds the foe with ultracold, freezing wind. It may burn the foe.
554	V-create	Fire	Physical	180	95	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[554]	Measured	The user hurls the hot flame on its forehead. It lowers the user's Def, Sp. Def, and Speed.
555	Fusion Flare	Fire	Special	100	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[555]	Measured	The user brings down a huge flame. It does more damage when influenced by an enormous bolt.
556	Fusion Bolt	Electric	Physical	100	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[556]	Measured	The user throws down a giant bolt. It does more damage when influenced by an enormous flame.
557	Fell Stinger	Bug	Physical	50	100	25	0	0	0	NA	NA	NA	FALSE	data.js:moves[557]	Measured	When the user knocks out a target with this move, the user's Attack stat rises drastically.
558	Noble Roar	Normal	Status	0	100	30	0	0	0	NA	NA	NA	FALSE	data.js:moves[558]	Measured	Letting out a noble roar, the user intimidates the target and lowers its Attack and Sp. Atk.
559	Dragon Ascent	Flying	Physical	120	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[559]	Measured	The user attacks by dropping off from the sky at high speed. This cuts the user's Defense and Sp. Def.
560	Parting Shot	Dark	Status	0	100	20	0	0	0	NA	NA	NA	FALSE	data.js:moves[560]	Measured	With a parting threat, the user lowers the foe's Attack and Sp. Atk stats then switches out.
561	Topsy-Turvy	Dark	Status	0	0	20	0	0	0	NA	NA	NA	FALSE	data.js:moves[561]	Measured	All stat changes affecting the target turn topsy-turvy and become the opposite of them.
562	Core Enforcer	Dragon	Special	100	100	10	0	0	8	NA	NA	NA	FALSE	data.js:moves[562]	Measured	If the target has already used its move this turn, it nullifies the effect of its Ability.
563	Chatter	Flying	Special	80	100	20	0	100	0	NA	NA	NA	FALSE	data.js:moves[563]	Measured	The user attacks the target with sound waves of deafening chatter. This confuses the target.
564	Confide	Normal	Status	0	0	20	0	0	0	NA	NA	NA	FALSE	data.js:moves[564]	Measured	The user tells the foe a secret, and it loses concentration. It lowers the foe's Sp.Atk stat.
565	Water Shuriken	Water	Special	15	100	20	1	0	0	NA	NA	NA	FALSE	data.js:moves[565]	Measured	The user hits the foe with throwing stars two to five times in a row. This always goes first.
566	Mystical Fire	Fire	Special	75	100	10	0	100	0	NA	NA	112	FALSE	data.js:moves[566]	Measured	The user attacks by breathing a special, hot fire. This also lowers the target's Sp. Atk stat.
567	Spiky Shield	Grass	Status	0	0	5	4	0	16	NA	NA	NA	FALSE	data.js:moves[567]	Measured	Aside from protecting the user from attacks, this also damages attackers who make contact.
568	Eerie Impulse	Electric	Status	0	100	15	0	0	0	NA	NA	NA	FALSE	data.js:moves[568]	Measured	The user's body generates an impulse. Exposing the foe to it harshly lowers its Sp. Atk stat.
569	Hold Back	Normal	Physical	40	100	40	0	0	0	NA	NA	NA	FALSE	data.js:moves[569]	Measured	The user holds back when it attacks, and the target is left with at least 1 HP.
570	Infestation	Bug	Special	20	100	20	0	100	0	NA	NA	NA	FALSE	data.js:moves[570]	Measured	The foe is infested and attacked for four to five turns. The target can't flee during this.
571	Power-Up Punch	Fighting	Physical	40	100	20	0	100	0	NA	NA	1	FALSE	data.js:moves[571]	Measured	Striking over and over hardens the user's fists. Hitting a target raises Attack.
572	Thousand Arrows	Ground	Physical	90	100	10	0	0	8	NA	NA	NA	FALSE	data.js:moves[572]	Measured	This move also hits opposing Pokemon in the air. They are knocked down to the ground.
573	Thousand Waves	Ground	Physical	90	100	10	0	0	8	NA	NA	NA	FALSE	data.js:moves[573]	Measured	The user attacks with a wave that crawls along the ground. Those hit can't flee from battle.
574	Parabolic Charge	Electric	Special	75	100	20	0	0	32	NA	NA	NA	FALSE	data.js:moves[574]	Measured	The user attacks everything around it. The user's HP is restored by half the damage.
575	Searing Shot	Fire	Special	100	100	5	0	30	32	NA	NA	NA	FALSE	data.js:moves[575]	Measured	The user torches everything around it in an inferno of scarlet flames. It may burn the foes.
576	Seed Flare	Grass	Special	120	85	5	0	40	0	NA	NA	NA	FALSE	data.js:moves[576]	Measured	The user emits a shock wave from its body. This may also harshly lower the target's Sp. Def.
577	Accelerock	Rock	Physical	40	100	20	1	0	0	NA	NA	NA	FALSE	data.js:moves[577]	Measured	The user smashes into the target at high speed. This move always goes first.
578	Anchor Shot	Steel	Physical	80	100	20	0	0	0	NA	NA	NA	FALSE	data.js:moves[578]	Measured	The user entangles the target with its anchor chain while attacking. The target cannot flee.
579	Aurora Veil	Ice	Status	0	0	20	0	0	16	NA	NA	NA	FALSE	data.js:moves[579]	Measured	This move reduces damage from physical and special moves for five turns during a snowstorm.
580	Baneful Bunker	Poison	Status	0	0	5	4	0	16	NA	NA	NA	FALSE	data.js:moves[580]	Measured	Protects the user from attacks and also poisons attackers who make contact.
581	Beak Blast	Flying	Physical	100	100	15	253	0	0	NA	NA	NA	FALSE	data.js:moves[581]	Measured	The user heats up its beak, and attacks. Making contact while heating up causes a burn.
582	Brutal Swing	Dark	Physical	60	100	20	0	0	32	NA	NA	NA	FALSE	data.js:moves[582]	Measured	The user swings its body around violently to inflict damage on everything in its vicinity.
583	Burn Up	Fire	Special	130	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[583]	Measured	The user burns itself out. After using this move, the user will no longer be Fire type.
584	Clanging Scales	Dragon	Special	110	100	5	0	100	8	NA	NA	NA	FALSE	data.js:moves[584]	Measured	The user rubs its scales and makes a huge noise to attack. The user's Def stat goes down.
585	Darkest Lariat	Dark	Physical	85	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[585]	Measured	The user swings both arms and hits the target. The target's stat changes are ignored.
586	Dragon Hammer	Dragon	Physical	100	100	15	0	0	0	NA	NA	NA	FALSE	data.js:moves[586]	Measured	The user uses its body like a hammer to attack the target and inflict damage.
587	Fire Lash	Fire	Physical	80	100	15	0	100	0	NA	NA	NA	FALSE	data.js:moves[587]	Measured	The user strikes the target with a burning lash. This also lowers the target's Defense stat.
588	First Impression	Bug	Physical	90	100	10	2	0	0	NA	NA	NA	FALSE	data.js:moves[588]	Measured	Although this move has great power, it only works the first turn the user is in battle.
589	Fleur Cannon	Fairy	Special	130	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[589]	Measured	The user unleashes a strong beam. The attack's recoil harshly lowers the user's Sp. Atk stat.
590	Floral Healing	Fairy	Status	0	0	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[590]	Measured	The user restores up to half the max HP of the target. It restores more HP on Grassy Terrain.
591	Gear Up	Steel	Status	0	0	20	0	0	32	NA	NA	NA	FALSE	data.js:moves[591]	Measured	The user engages its gears to raise the Attack and Sp. Atk of allies with the Plus or Minus Ability.
592	High Horsepower	Ground	Physical	95	100	10	0	0	0	36	37	NA	FALSE	data.js:moves[592]	Measured	The user fiercely attacks the target using its entire body.
593	Ice Hammer	Ice	Physical	100	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[593]	Measured	The user swings with a heavy, icy fist to attack the target.
594	Laser Focus	Normal	Status	0	0	30	0	0	16	NA	NA	NA	FALSE	data.js:moves[594]	Measured	The user concentrates intensely. The attack on the next turn always results in a critical hit.
595	Leafage	Grass	Physical	40	100	40	0	0	0	NA	NA	NA	FALSE	data.js:moves[595]	Measured	The user attacks by pelting the target with leaves.
596	Liquidation	Water	Physical	85	100	10	0	20	0	40	41	NA	FALSE	data.js:moves[596]	Measured	The user slams with a forceful water blast. It may lower the foe's Defense.
597	Lunge	Bug	Physical	80	100	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[597]	Measured	The user makes a lunge at the foe, attacking with full force. This lowers the foe's Attack.
598	Moongeist Beam	Ghost	Special	100	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[598]	Measured	The user emits a sinister ray. This can be used on the target regardless of its Ability.
599	Multi-Attack	Normal	Physical	120	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[599]	Measured	Cloaking itself in high energy, the user slams into the foe. Its type depends on the memory.
600	Nature's Madness	Fairy	Special	1	90	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[600]	Measured	The user hits the target with the force of nature. It halves the target's HP.
601	Pollen Puff	Bug	Special	90	100	15	0	0	0	NA	NA	NA	FALSE	data.js:moves[601]	Measured	The user attacks the foe with exploding pollen puff. If target is an ally, it heals instead.
602	Power Trip	Dark	Physical	20	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[602]	Measured	The user boasts its strength. The more the user's stats are raised, the greater the power.
603	Prism Laser	Psychic	Special	160	100	4	0	50	0	NA	NA	NA	FALSE	data.js:moves[603]	Measured	The user shoots powerful lasers using prism power. The user can't move on the next turn.
604	Psychic Fangs	Psychic	Physical	85	100	10	0	100	0	NA	NA	117	FALSE	data.js:moves[604]	Measured	The user bites the target with psychic capabilities. This destroys Light Screen and Reflect.
605	Purify	Poison	Status	0	0	20	0	0	0	NA	NA	NA	FALSE	data.js:moves[605]	Measured	The user heals the target's status condition. If the move succeeds, it also heals the user's HP.
606	Revelation Dance	Normal	Special	100	100	15	0	0	0	NA	NA	NA	FALSE	data.js:moves[606]	Measured	The user attacks the target by dancing very hard. The user's type determines this move's type.
607	Shadow Bone	Ghost	Physical	85	100	10	0	20	0	NA	NA	NA	FALSE	data.js:moves[607]	Measured	The user attacks by beating the foe with a bone that has a spirit. It may lower Defense.
608	Shell Trap	Fire	Special	150	100	5	253	0	8	NA	NA	NA	FALSE	data.js:moves[608]	Measured	The user sets a shell trap. If the user is hit by a physical move, the trap will explode.
609	Shore Up	Ground	Status	0	0	5	0	0	16	NA	NA	NA	FALSE	data.js:moves[609]	Measured	The user regains up to half of its max HP. It restores more HP in a sandstorm.
610	Smart Strike	Steel	Physical	70	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[610]	Measured	The user stabs the target with a sharp horn. This attack never misses.
611	Solar Blade	Grass	Physical	125	100	10	0	0	0	NA	NA	127	FALSE	data.js:moves[611]	Measured	In this two-turn move, the user gathers light and fills a blade with light's energy to attack.
612	Sparkling Aria	Water	Special	90	100	10	0	0	32	NA	NA	NA	FALSE	data.js:moves[612]	Measured	The user bursts into song, emitting bubbles. Any burnt Pokemon will be healed.
613	Spectral Thief	Ghost	Physical	90	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[613]	Measured	The user hides in the target's shadow, steals the target's stat boosts,and then attacks.
614	Speed Swap	Psychic	Status	0	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[614]	Measured	The user exchanges Speed stats with the target.
615	Spirit Shackle	Ghost	Physical	80	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[615]	Measured	The user attacks while stitching the target's shadow to the ground to prevent escape.
616	Spotlight	Normal	Status	0	0	15	3	0	0	NA	NA	NA	FALSE	data.js:moves[616]	Measured	The user shines a spotlight on the target so that only the target will be attacked.
617	Stomping Tantrum	Ground	Physical	75	100	10	0	0	0	68	69	NA	FALSE	data.js:moves[617]	Measured	If the user's previous move failed, power of this move doubles.
618	Strength Sap	Grass	Status	0	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[618]	Measured	The user drains HP equal to the foe's Attack and lowers it. 
619	Sunsteel Strike	Steel	Physical	100	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[619]	Measured	The user slams the target with a meteor force. This move disregards the target's Ability.
620	Tearful Look	Normal	Status	0	0	20	0	0	0	NA	NA	NA	FALSE	data.js:moves[620]	Measured	The user gets teary eyed to look pitiful. This lowers the target's Attack and Sp. Atk stats.
621	Throat Chop	Dark	Physical	80	100	15	0	100	0	NA	NA	NA	FALSE	data.js:moves[621]	Measured	The user attacks the foe's throat to prevent it from using moves that emit sound for two turns.
622	Toxic Thread	Poison	Status	0	100	20	0	0	0	NA	NA	NA	FALSE	data.js:moves[622]	Measured	The user shoots poisonous threads to poison the target and lower the target's Speed stat.
623	Trop Kick	Grass	Physical	70	100	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[623]	Measured	The user lands an intense kick of tropical origins on the target. It lowers Attack.
624	Zing Zap	Electric	Physical	80	100	10	0	30	0	NA	NA	NA	FALSE	data.js:moves[624]	Measured	A strong electric blast crashes down on the target. This may make the target flinch.
625	Electric Terrain	Electric	Status	0	0	10	0	0	16	NA	NA	NA	FALSE	data.js:moves[625]	Measured	The user electrifies the ground for five turns, powering up Electric moves and eluding sleep.
626	Grassy Terrain	Grass	Status	0	0	10	0	0	16	NA	NA	NA	FALSE	data.js:moves[626]	Measured	The user turns the ground to grass for five turns, powering up Grass moves and restoring HP.
627	Misty Terrain	Fairy	Status	0	0	10	0	0	16	NA	NA	NA	FALSE	data.js:moves[627]	Measured	The user covers the ground in mist for five turns, halving Dragon moves and preventing status.
628	Psychic Terrain	Psychic	Status	0	0	10	0	0	16	NA	NA	NA	FALSE	data.js:moves[628]	Measured	The user makes the ground weird for five turns, boosting Psychic moves and blocking priority.
629	Grass Pledge	Grass	Special	80	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[629]	Measured	When used with its water equivalent, its power increases and a vast swamp appears.
630	Fire Pledge	Fire	Special	80	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[630]	Measured	When used with its grass equivalent, its power increases and a vast sea of fire appears.
631	Water Pledge	Water	Special	80	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[631]	Measured	When combined with its fire equivalent, its power increases and a rainbow appears.
632	Trick Room	Psychic	Status	0	0	5	249	0	16	115	116	NA	FALSE	data.js:moves[632]	Measured	The user creates a bizarre area in which slower Pokemon get to move first for five turns.
633	Magic Room	Psychic	Status	0	0	10	0	0	16	NA	NA	NA	FALSE	data.js:moves[633]	Measured	The user creates a bizarre area in which Pokemon's held items lose effect for five turns.
634	Wonder Room	Psychic	Status	0	0	10	0	0	16	NA	NA	NA	FALSE	data.js:moves[634]	Measured	The user creates a bizarre area where Pokemon's Defense and Sp. Def swap for five turns.
635	Crafty Guard	Fairy	Status	0	0	10	3	0	16	NA	NA	NA	FALSE	data.js:moves[635]	Measured	The user protects itself and its allies from status moves with a mysterious power.
636	Mat Block	Fighting	Status	0	0	10	0	0	16	NA	NA	NA	FALSE	data.js:moves[636]	Measured	Using a pulled-up mat as a shield, the user protects itself and its allies from damaging moves.
637	Quick Guard	Fighting	Status	0	0	15	3	0	16	NA	NA	NA	FALSE	data.js:moves[637]	Measured	The user protects itself and its allies from priority moves.
638	Wide Guard	Rock	Status	0	0	10	3	0	16	NA	NA	NA	FALSE	data.js:moves[638]	Measured	The user protects itself and its allies from wide- ranged attacks. It may fail.
639	Aqua Ring	Water	Status	0	0	20	0	0	16	NA	NA	NA	FALSE	data.js:moves[639]	Measured	The user envelops itself in a veil made of water. It regains some HP every turn.
640	Aromatic Mist	Fairy	Status	0	0	20	0	0	16	NA	NA	NA	FALSE	data.js:moves[640]	Measured	The user raises the Sp. Def stat of an ally Pokemon by using a mysterious aroma.
641	Belch	Poison	Special	120	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[641]	Measured	The user lets out a damaging belch at the target. The user must eat a held Berry to use this.
642	Bestow	Normal	Status	0	0	15	0	0	0	NA	NA	NA	FALSE	data.js:moves[642]	Measured	The user passes its held item to the target when the target isn't holding an item.
643	Fling	Dark	Physical	1	100	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[643]	Measured	The user flings its held item at the target to attack. Its power and effect depend on the item.
644	Flying Press	Fighting	Physical	100	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[644]	Measured	The user dives down onto the target from the sky. This move is both Fighting and Flying type.
645	Gravity	Psychic	Status	0	0	5	0	0	32	NA	NA	NA	FALSE	data.js:moves[645]	Measured	Gravity intensifies for five turns, preventing moves that use flight and negating Levitate.
646	Guard Split	Psychic	Status	0	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[646]	Measured	The user employs its psychic power to average its Defense and Sp. Def stats with the target.
647	Heal Block	Psychic	Status	0	100	15	0	0	8	NA	NA	NA	FALSE	data.js:moves[647]	Measured	The user prevents the opposing team from using any HP recovery for five turns.
648	Ion Deluge	Electric	Status	0	0	25	1	0	16	NA	NA	NA	FALSE	data.js:moves[648]	Measured	The user disperses electrically charged particles, changing Normal- to Electric- type moves.
649	Lucky Chant	Normal	Status	0	0	30	0	0	16	NA	NA	NA	FALSE	data.js:moves[649]	Measured	The user chants an incantation that prevents foes from landing critical hits for five turns.
650	Magnet Rise	Electric	Status	0	0	10	0	0	16	NA	NA	NA	FALSE	data.js:moves[650]	Measured	The user levitates using electrically generated magnetism for five turns.
651	Magnetic Flux	Electric	Status	0	0	20	0	0	32	NA	NA	NA	FALSE	data.js:moves[651]	Measured	The user manipulates magnets to up Def and Sp. Def stats of allies with Plus or Minus Ability.
652	Powder	Bug	Status	0	100	20	1	0	0	NA	NA	NA	FALSE	data.js:moves[652]	Measured	The user covers the target in a powder that explodes if it uses a Fire-type move.
653	Power Split	Psychic	Status	0	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[653]	Measured	The user employs its psychic power to average its Attack and Sp. Atk stats with the target.
654	Reflect Type	Normal	Status	0	0	15	0	0	0	NA	NA	NA	FALSE	data.js:moves[654]	Measured	The user reflects the target's type, making it the same type as the target.
655	Simple Beam	Normal	Status	0	100	15	0	0	0	NA	NA	NA	FALSE	data.js:moves[655]	Measured	The user's mysterious psychic wave changes the target's Ability to Simple.
656	Soak	Water	Status	0	100	20	0	0	0	NA	NA	NA	FALSE	data.js:moves[656]	Measured	The user shoots a torrent of water at the target and changes the target's type to Water.
657	Telekinesis	Psychic	Status	0	0	15	0	0	0	NA	NA	NA	FALSE	data.js:moves[657]	Measured	The user makes the target float with psychic power. The target is easier to hit for three turns.
658	Trick-or-Treat	Ghost	Status	0	100	20	0	0	0	NA	NA	NA	FALSE	data.js:moves[658]	Measured	The foe is brought trick-or-treating. This adds Ghost type to the target's type.
659	Venom Drench	Poison	Status	0	100	20	0	0	8	NA	NA	NA	FALSE	data.js:moves[659]	Measured	The user sprays a poisonous liquid that lowers Attack, Sp. Atk, and Speed of poisoned foes.
660	Forest's Curse	Grass	Status	0	100	20	0	0	0	NA	NA	NA	FALSE	data.js:moves[660]	Measured	The user puts a forest curse on the target. The target is now Grass type as well.
661	Mind Blown	Fire	Special	150	100	5	0	0	32	NA	NA	NA	FALSE	data.js:moves[661]	Measured	The user attacks everything around it by making its head explode. This also damages the user.
662	Photon Geyser	Psychic	Special	100	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[662]	Measured	A pillar of light that deals physical or special damage based on the user's better stat.
663	Plasma Fists	Electric	Physical	100	100	15	0	0	0	NA	NA	NA	FALSE	data.js:moves[663]	Measured	The user attacks with electrically charged fists. This makes Normal-type moves Electric-type.
664	Electrify	Electric	Status	0	0	20	0	0	0	NA	NA	NA	FALSE	data.js:moves[664]	Measured	If the target is electrified before its move in the turn, the target's move becomes Electric.
665	Embargo	Dark	Status	0	100	15	0	0	0	NA	NA	NA	FALSE	data.js:moves[665]	Measured	It prevents the target from using items. Its Trainer also can't use items on it.
666	Fairy Lock	Fairy	Status	0	0	10	0	0	16	NA	NA	NA	FALSE	data.js:moves[666]	Measured	By locking down the battlefield, the user keeps all Pokemon from fleeing during the next turn.
667	Light of Ruin	Fairy	Special	140	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[667]	Measured	The user fires a powerful beam of light. This also damages the user.
668	Trump Card	Normal	Special	1	0	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[668]	Measured	The fewer PP this move has, the greater its power.
669	After You	Normal	Status	0	0	15	0	0	0	NA	NA	NA	FALSE	data.js:moves[669]	Measured	The user helps the target and makes it use its move right after the user.
670	Instruct	Psychic	Status	0	0	15	0	0	0	NA	NA	NA	FALSE	data.js:moves[670]	Measured	The user instructs the target to use the target's last move again.
671	Quash	Dark	Status	0	100	15	0	0	0	NA	NA	NA	FALSE	data.js:moves[671]	Measured	The user suppresses the target and makes its move go last.
672	Happy Hour	Normal	Status	0	0	30	0	0	16	NA	NA	NA	FALSE	data.js:moves[672]	Measured	This move triples the amount of prize money won after battle.
673	Double Iron Bash	Steel	Physical	60	100	5	0	30	0	NA	NA	NA	FALSE	data.js:moves[673]	Measured	The user centers its hex nut and strikes twice with its arms. It may cause flinching.
674	Last Resort	Normal	Physical	140	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[674]	Measured	It can only be used after the user has exhausted all other moves it knows in battle.
675	Sky Drop	Flying	Physical	60	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[675]	Measured	It takes the enemy into the sky, where it can't attack. It is dropped next turn.
676	Celebrate	Normal	Status	0	0	40	0	0	16	NA	NA	21	FALSE	data.js:moves[676]	Measured	The Pokemon congratulates you on your special day!
677	Hold Hands	Normal	Status	0	0	40	0	0	16	NA	NA	NA	FALSE	data.js:moves[677]	Measured	The user and an ally hold hands. This makes them very happy.
678	Dynamax Cannon	Dragon	Special	100	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[678]	Measured	The user unleashes a strong beam that deals double damage to Dynamaxed targets.
679	Snipe Shot	Water	Special	70	100	15	0	0	0	NA	NA	NA	FALSE	data.js:moves[679]	Measured	The user ignores the effects of moves and Abilities that draw in moves.
680	Jaw Lock	Fighting	Physical	90	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[680]	Measured	The user bites down, preventing the tar- get from switching out.
681	Stuff Cheeks	Normal	Status	0	0	10	0	0	16	NA	NA	NA	FALSE	data.js:moves[681]	Measured	The user consumes its held Berry, then raises its Defense sharply.
682	No Retreat	Fighting	Status	0	0	5	0	0	16	NA	NA	NA	FALSE	data.js:moves[682]	Measured	All of the user's stats are raised, but it can no longer switch out or flee.
683	Tar Shot	Rock	Status	0	100	15	0	0	0	NA	NA	NA	FALSE	data.js:moves[683]	Measured	Sticky tar lowers the target's Speed, and makes it weaker to Fire-type moves.
