checkpoint	internal_id	form_key	track	setup_move	ceiling_item	ceiling_item_tag	ceiling_reliable	mean_margin	unlocked_margin	choice_locked	win_rate	switchin_safe_rate	setup_success_rate	slots_scored	reliable_item	item_dependence	moves	ev_spread	confidence
11	1089	Pikachu-Pop-Star	special	NONE	Life Orb	allout	TRUE	-0.6	-0.6	FALSE	0.3	0.2	NA	10	Life Orb	0.0	Thunder,Dazzling Gleam,Uproar,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
11	1089	Pikachu-Pop-Star	special_setup	Nasty Plot	Life Orb	allout	TRUE	-1.7	-1.7	FALSE	0.2	0.2	0.2	10	Life Orb	0.0	Thunder,Dazzling Gleam,Nasty Plot,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
11	1089	Pikachu-Pop-Star	mixed	NONE	Life Orb	allout	TRUE	-0.5	-0.5	FALSE	0.3	0.2	NA	10	Life Orb	0.0	Focus Punch,Wild Charge,Thunder,Dazzling Gleam	252 Atk / 252 SpA / 6 Spe	Derived
11	1089	Pikachu-Pop-Star	mixed_setup	Agility	Life Orb	allout	TRUE	-1.2	-1.2	FALSE	0.2	0.2	0.2	10	Life Orb	0.0	Focus Punch,Wild Charge,Thunder,Agility	252 Atk / 252 SpA / 6 Spe	Derived
11	1089	Pikachu-Pop-Star	support	NONE	Berry Juice	longevity	TRUE	-3.6	-3.6	FALSE	0.1	0.8	NA	10	Berry Juice	0.0	Focus Punch,Thunder Wave,Light Screen,Toxic	252 HP / 252 Def / 6 SpD	Derived
11	1090	Pikachu-Rock-Star	physical	NONE	Life Orb	allout	TRUE	0.7	0.7	FALSE	0.3	0.3	NA	10	Life Orb	0.0	Iron Tail,Focus Punch,Wild Charge,Thunder Wave	252 Atk / 252 Spe / 6 HP	Derived
11	1090	Pikachu-Rock-Star	physical_setup	Agility	Choice Band	choice_band	TRUE	-0.4	-0.9	TRUE	0.2	0.3	0.3	10	Choice Band	0.0	Iron Tail,Focus Punch,Agility,Thunder Wave	252 Atk / 252 Spe / 6 HP	Derived
11	1090	Pikachu-Rock-Star	special	NONE	Life Orb	allout	TRUE	0.2	0.2	FALSE	0.3	0.3	NA	10	Life Orb	0.0	Thunder,Uproar,Drain Kiss,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
11	1090	Pikachu-Rock-Star	special_setup	Nasty Plot	Life Orb	allout	TRUE	-0.6	-0.6	FALSE	0.2	0.3	0.3	10	Life Orb	0.0	Thunder,Uproar,Nasty Plot,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
11	1090	Pikachu-Rock-Star	mixed	NONE	Life Orb	allout	TRUE	0.5	0.5	FALSE	0.3	0.3	NA	10	Life Orb	0.0	Iron Tail,Focus Punch,Thunder,Uproar	252 Atk / 252 SpA / 6 Spe	Derived
11	1090	Pikachu-Rock-Star	mixed_setup	Agility	Life Orb	allout	TRUE	0	0	FALSE	0.2	0.3	0.3	10	Life Orb	0	Iron Tail,Focus Punch,Thunder,Agility	252 Atk / 252 SpA / 6 Spe	Derived
11	1090	Pikachu-Rock-Star	support	NONE	Berry Juice	longevity	TRUE	5.5	5.5	FALSE	0.2	0.3	NA	10	Berry Juice	0.0	Iron Tail,Thunder Wave,Light Screen,Toxic	252 HP / 252 Def / 6 SpD	Derived
11	1091	Pikachu-Belle	physical	NONE	Life Orb	allout	TRUE	-0.5	-0.5	FALSE	0.3	0.2	NA	10	Life Orb	0.0	Focus Punch,Wild Charge,Iron Tail,Thunder Wave	252 Atk / 252 Spe / 6 HP	Derived
11	1091	Pikachu-Belle	physical_setup	Agility	Choice Band	choice_band	TRUE	-0.5	-1.2	TRUE	0.2	0.2	0.2	10	Choice Band	0.0	Focus Punch,Wild Charge,Agility,Thunder Wave	252 Atk / 252 Spe / 6 HP	Derived
11	1091	Pikachu-Belle	special	NONE	Life Orb	allout	TRUE	-0.8	-0.8	FALSE	0.3	0.2	NA	10	Life Orb	0.0	Thunder,Uproar,Drain Kiss,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
11	1091	Pikachu-Belle	special_setup	Nasty Plot	Life Orb	allout	TRUE	-1.8	-1.8	FALSE	0.2	0.2	0.2	10	Life Orb	0.0	Thunder,Uproar,Nasty Plot,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
11	1091	Pikachu-Belle	mixed	NONE	Life Orb	allout	TRUE	-0.7	-0.7	FALSE	0.3	0.2	NA	10	Life Orb	0.0	Focus Punch,Wild Charge,Thunder,Uproar	252 Atk / 252 SpA / 6 Spe	Derived
11	1091	Pikachu-Belle	mixed_setup	Agility	Life Orb	allout	TRUE	-1.2	-1.2	FALSE	0.2	0.2	0.2	10	Life Orb	0.0	Focus Punch,Wild Charge,Thunder,Agility	252 Atk / 252 SpA / 6 Spe	Derived
11	1091	Pikachu-Belle	support	NONE	Berry Juice	longevity	TRUE	-4.1	-4.1	FALSE	0.1	0.3	NA	10	Berry Juice	0.0	Focus Punch,Thunder Wave,Light Screen,Toxic	252 HP / 252 Def / 6 SpD	Derived
11	1092	Pikachu-PhD	physical	NONE	Life Orb	allout	TRUE	-0.2	-0.2	FALSE	0.3	0.2	NA	10	Life Orb	0.0	Focus Punch,Wild Charge,Zen Headbutt,Thunder Wave	252 Atk / 252 Spe / 6 HP	Derived
11	1092	Pikachu-PhD	physical_setup	Agility	Choice Band	choice_band	TRUE	-0.4	-1.1	TRUE	0.2	0.2	0.2	10	Choice Band	0.0	Focus Punch,Wild Charge,Agility,Thunder Wave	252 Atk / 252 Spe / 6 HP	Derived
11	1092	Pikachu-PhD	special	NONE	Life Orb	allout	TRUE	-0.3	-0.3	FALSE	0.3	0.2	NA	10	Life Orb	0.0	Thunder,Psychic,Uproar,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
11	1092	Pikachu-PhD	special_setup	Nasty Plot	Life Orb	allout	TRUE	-1.3	-1.3	FALSE	0.2	0.2	0.2	10	Life Orb	0.0	Thunder,Psychic,Nasty Plot,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
11	1092	Pikachu-PhD	mixed	NONE	Life Orb	allout	TRUE	-0.3	-0.3	FALSE	0.3	0.2	NA	10	Life Orb	0.0	Focus Punch,Wild Charge,Thunder,Psychic	252 Atk / 252 SpA / 6 Spe	Derived
11	1092	Pikachu-PhD	mixed_setup	Agility	Life Orb	allout	TRUE	-1.1	-1.1	FALSE	0.2	0.2	0.2	10	Life Orb	0.0	Focus Punch,Wild Charge,Thunder,Agility	252 Atk / 252 SpA / 6 Spe	Derived
11	1092	Pikachu-PhD	support	NONE	Berry Juice	longevity	TRUE	-2.1	-2.1	FALSE	0.1	0.6	NA	10	Berry Juice	0.0	Focus Punch,Thunder Wave,Light Screen,Toxic	252 HP / 252 Def / 6 SpD	Derived
11	1093	Pikachu-Original	physical	NONE	Life Orb	allout	TRUE	-0.3	-0.3	FALSE	0.3	0.2	NA	10	Life Orb	0.0	Focus Punch,Wild Charge,Iron Tail,Thunder Wave	252 Atk / 252 Spe / 6 HP	Derived
11	1093	Pikachu-Original	physical_setup	Agility	Choice Band	choice_band	TRUE	-0.3	-1	TRUE	0.2	0.2	0.2	10	Choice Band	0.0	Focus Punch,Wild Charge,Agility,Thunder Wave	252 Atk / 252 Spe / 6 HP	Derived
11	1093	Pikachu-Original	special	NONE	Life Orb	allout	TRUE	-0.6	-0.6	FALSE	0.3	0.2	NA	10	Life Orb	0.0	Thunder,Uproar,Drain Kiss,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
11	1093	Pikachu-Original	special_setup	Nasty Plot	Life Orb	allout	TRUE	-1.6	-1.6	FALSE	0.2	0.2	0.2	10	Life Orb	0.0	Thunder,Uproar,Nasty Plot,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
11	1093	Pikachu-Original	mixed	NONE	Life Orb	allout	TRUE	-0.5	-0.5	FALSE	0.3	0.2	NA	10	Life Orb	0.0	Focus Punch,Wild Charge,Thunder,Uproar	252 Atk / 252 SpA / 6 Spe	Derived
11	1093	Pikachu-Original	mixed_setup	Agility	Life Orb	allout	TRUE	-1	-1	FALSE	0.2	0.2	0.2	10	Life Orb	0	Focus Punch,Wild Charge,Thunder,Agility	252 Atk / 252 SpA / 6 Spe	Derived
11	1093	Pikachu-Original	support	NONE	Berry Juice	longevity	TRUE	-2	-2	FALSE	0.1	0.7	NA	10	Berry Juice	0	Focus Punch,Thunder Wave,Light Screen,Toxic	252 HP / 252 Def / 6 SpD	Derived
11	1094	Pikachu-Hoenn	physical	NONE	Life Orb	allout	TRUE	-0.3	-0.3	FALSE	0.3	0.2	NA	10	Life Orb	0.0	Focus Punch,Wild Charge,Iron Tail,Thunder Wave	252 Atk / 252 Spe / 6 HP	Derived
11	1094	Pikachu-Hoenn	physical_setup	Agility	Choice Band	choice_band	TRUE	-0.3	-1	TRUE	0.2	0.2	0.2	10	Choice Band	0.0	Focus Punch,Wild Charge,Agility,Thunder Wave	252 Atk / 252 Spe / 6 HP	Derived
11	1094	Pikachu-Hoenn	special	NONE	Life Orb	allout	TRUE	-0.6	-0.6	FALSE	0.3	0.2	NA	10	Life Orb	0.0	Thunder,Uproar,Drain Kiss,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
11	1094	Pikachu-Hoenn	special_setup	Nasty Plot	Life Orb	allout	TRUE	-1.6	-1.6	FALSE	0.2	0.2	0.2	10	Life Orb	0.0	Thunder,Uproar,Nasty Plot,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
11	1094	Pikachu-Hoenn	mixed	NONE	Life Orb	allout	TRUE	-0.5	-0.5	FALSE	0.3	0.2	NA	10	Life Orb	0.0	Focus Punch,Wild Charge,Thunder,Uproar	252 Atk / 252 SpA / 6 Spe	Derived
11	1094	Pikachu-Hoenn	mixed_setup	Agility	Life Orb	allout	TRUE	-1	-1	FALSE	0.2	0.2	0.2	10	Life Orb	0	Focus Punch,Wild Charge,Thunder,Agility	252 Atk / 252 SpA / 6 Spe	Derived
11	1094	Pikachu-Hoenn	support	NONE	Berry Juice	longevity	TRUE	-2	-2	FALSE	0.1	0.7	NA	10	Berry Juice	0	Focus Punch,Thunder Wave,Light Screen,Toxic	252 HP / 252 Def / 6 SpD	Derived
11	1095	Pikachu-Sinnoh	physical	NONE	Life Orb	allout	TRUE	-0.3	-0.3	FALSE	0.3	0.2	NA	10	Life Orb	0.0	Focus Punch,Wild Charge,Iron Tail,Thunder Wave	252 Atk / 252 Spe / 6 HP	Derived
11	1095	Pikachu-Sinnoh	physical_setup	Agility	Choice Band	choice_band	TRUE	-0.3	-1	TRUE	0.2	0.2	0.2	10	Choice Band	0.0	Focus Punch,Wild Charge,Agility,Thunder Wave	252 Atk / 252 Spe / 6 HP	Derived
11	1095	Pikachu-Sinnoh	special	NONE	Life Orb	allout	TRUE	-0.6	-0.6	FALSE	0.3	0.2	NA	10	Life Orb	0.0	Thunder,Uproar,Drain Kiss,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
11	1095	Pikachu-Sinnoh	special_setup	Nasty Plot	Life Orb	allout	TRUE	-1.6	-1.6	FALSE	0.2	0.2	0.2	10	Life Orb	0.0	Thunder,Uproar,Nasty Plot,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
11	1095	Pikachu-Sinnoh	mixed	NONE	Life Orb	allout	TRUE	-0.5	-0.5	FALSE	0.3	0.2	NA	10	Life Orb	0.0	Focus Punch,Wild Charge,Thunder,Uproar	252 Atk / 252 SpA / 6 Spe	Derived
11	1095	Pikachu-Sinnoh	mixed_setup	Agility	Life Orb	allout	TRUE	-1	-1	FALSE	0.2	0.2	0.2	10	Life Orb	0	Focus Punch,Wild Charge,Thunder,Agility	252 Atk / 252 SpA / 6 Spe	Derived
11	1095	Pikachu-Sinnoh	support	NONE	Berry Juice	longevity	TRUE	-2	-2	FALSE	0.1	0.7	NA	10	Berry Juice	0	Focus Punch,Thunder Wave,Light Screen,Toxic	252 HP / 252 Def / 6 SpD	Derived
11	1096	Pikachu-Unova	physical	NONE	Life Orb	allout	TRUE	-0.3	-0.3	FALSE	0.3	0.2	NA	10	Life Orb	0.0	Focus Punch,Wild Charge,Iron Tail,Thunder Wave	252 Atk / 252 Spe / 6 HP	Derived
11	1096	Pikachu-Unova	physical_setup	Agility	Choice Band	choice_band	TRUE	-0.3	-1	TRUE	0.2	0.2	0.2	10	Choice Band	0.0	Focus Punch,Wild Charge,Agility,Thunder Wave	252 Atk / 252 Spe / 6 HP	Derived
11	1096	Pikachu-Unova	special	NONE	Life Orb	allout	TRUE	-0.6	-0.6	FALSE	0.3	0.2	NA	10	Life Orb	0.0	Thunder,Uproar,Drain Kiss,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
11	1096	Pikachu-Unova	special_setup	Nasty Plot	Life Orb	allout	TRUE	-1.6	-1.6	FALSE	0.2	0.2	0.2	10	Life Orb	0.0	Thunder,Uproar,Nasty Plot,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
11	1096	Pikachu-Unova	mixed	NONE	Life Orb	allout	TRUE	-0.5	-0.5	FALSE	0.3	0.2	NA	10	Life Orb	0.0	Focus Punch,Wild Charge,Thunder,Uproar	252 Atk / 252 SpA / 6 Spe	Derived
11	1096	Pikachu-Unova	mixed_setup	Agility	Life Orb	allout	TRUE	-1	-1	FALSE	0.2	0.2	0.2	10	Life Orb	0	Focus Punch,Wild Charge,Thunder,Agility	252 Atk / 252 SpA / 6 Spe	Derived
11	1096	Pikachu-Unova	support	NONE	Berry Juice	longevity	TRUE	-2	-2	FALSE	0.1	0.7	NA	10	Berry Juice	0	Focus Punch,Thunder Wave,Light Screen,Toxic	252 HP / 252 Def / 6 SpD	Derived
11	1097	Pikachu-Kalos	physical	NONE	Life Orb	allout	TRUE	-0.3	-0.3	FALSE	0.3	0.2	NA	10	Life Orb	0.0	Focus Punch,Wild Charge,Iron Tail,Thunder Wave	252 Atk / 252 Spe / 6 HP	Derived
11	1097	Pikachu-Kalos	physical_setup	Agility	Choice Band	choice_band	TRUE	-0.3	-1	TRUE	0.2	0.2	0.2	10	Choice Band	0.0	Focus Punch,Wild Charge,Agility,Thunder Wave	252 Atk / 252 Spe / 6 HP	Derived
11	1097	Pikachu-Kalos	special	NONE	Life Orb	allout	TRUE	-0.6	-0.6	FALSE	0.3	0.2	NA	10	Life Orb	0.0	Thunder,Uproar,Drain Kiss,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
11	1097	Pikachu-Kalos	special_setup	Nasty Plot	Life Orb	allout	TRUE	-1.6	-1.6	FALSE	0.2	0.2	0.2	10	Life Orb	0.0	Thunder,Uproar,Nasty Plot,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
11	1097	Pikachu-Kalos	mixed	NONE	Life Orb	allout	TRUE	-0.5	-0.5	FALSE	0.3	0.2	NA	10	Life Orb	0.0	Focus Punch,Wild Charge,Thunder,Uproar	252 Atk / 252 SpA / 6 Spe	Derived
11	1097	Pikachu-Kalos	mixed_setup	Agility	Life Orb	allout	TRUE	-1	-1	FALSE	0.2	0.2	0.2	10	Life Orb	0	Focus Punch,Wild Charge,Thunder,Agility	252 Atk / 252 SpA / 6 Spe	Derived
11	1097	Pikachu-Kalos	support	NONE	Berry Juice	longevity	TRUE	-2	-2	FALSE	0.1	0.7	NA	10	Berry Juice	0	Focus Punch,Thunder Wave,Light Screen,Toxic	252 HP / 252 Def / 6 SpD	Derived
11	1098	Pikachu-Alola	physical	NONE	Life Orb	allout	TRUE	-0.3	-0.3	FALSE	0.3	0.2	NA	10	Life Orb	0.0	Focus Punch,Wild Charge,Iron Tail,Thunder Wave	252 Atk / 252 Spe / 6 HP	Derived
11	1098	Pikachu-Alola	physical_setup	Agility	Choice Band	choice_band	TRUE	-0.3	-1	TRUE	0.2	0.2	0.2	10	Choice Band	0.0	Focus Punch,Wild Charge,Agility,Thunder Wave	252 Atk / 252 Spe / 6 HP	Derived
11	1098	Pikachu-Alola	special	NONE	Life Orb	allout	TRUE	-0.6	-0.6	FALSE	0.3	0.2	NA	10	Life Orb	0.0	Thunder,Uproar,Drain Kiss,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
11	1098	Pikachu-Alola	special_setup	Nasty Plot	Life Orb	allout	TRUE	-1.6	-1.6	FALSE	0.2	0.2	0.2	10	Life Orb	0.0	Thunder,Uproar,Nasty Plot,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
11	1098	Pikachu-Alola	mixed	NONE	Life Orb	allout	TRUE	-0.5	-0.5	FALSE	0.3	0.2	NA	10	Life Orb	0.0	Focus Punch,Wild Charge,Thunder,Uproar	252 Atk / 252 SpA / 6 Spe	Derived
11	1098	Pikachu-Alola	mixed_setup	Agility	Life Orb	allout	TRUE	-1	-1	FALSE	0.2	0.2	0.2	10	Life Orb	0	Focus Punch,Wild Charge,Thunder,Agility	252 Atk / 252 SpA / 6 Spe	Derived
11	1098	Pikachu-Alola	support	NONE	Berry Juice	longevity	TRUE	-2	-2	FALSE	0.1	0.7	NA	10	Berry Juice	0	Focus Punch,Thunder Wave,Light Screen,Toxic	252 HP / 252 Def / 6 SpD	Derived
11	1099	Pikachu-Partner	physical	NONE	Life Orb	allout	TRUE	-0.3	-0.3	FALSE	0.3	0.2	NA	10	Life Orb	0.0	Focus Punch,Wild Charge,Iron Tail,Thunder Wave	252 Atk / 252 Spe / 6 HP	Derived
11	1099	Pikachu-Partner	physical_setup	Agility	Choice Band	choice_band	TRUE	-0.3	-1	TRUE	0.2	0.2	0.2	10	Choice Band	0.0	Focus Punch,Wild Charge,Agility,Thunder Wave	252 Atk / 252 Spe / 6 HP	Derived
11	1099	Pikachu-Partner	special	NONE	Life Orb	allout	TRUE	-0.6	-0.6	FALSE	0.3	0.2	NA	10	Life Orb	0.0	Thunder,Uproar,Drain Kiss,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
11	1099	Pikachu-Partner	special_setup	Nasty Plot	Life Orb	allout	TRUE	-1.6	-1.6	FALSE	0.2	0.2	0.2	10	Life Orb	0.0	Thunder,Uproar,Nasty Plot,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
11	1099	Pikachu-Partner	mixed	NONE	Life Orb	allout	TRUE	-0.5	-0.5	FALSE	0.3	0.2	NA	10	Life Orb	0.0	Focus Punch,Wild Charge,Thunder,Uproar	252 Atk / 252 SpA / 6 Spe	Derived
11	1099	Pikachu-Partner	mixed_setup	Agility	Life Orb	allout	TRUE	-1	-1	FALSE	0.2	0.2	0.2	10	Life Orb	0	Focus Punch,Wild Charge,Thunder,Agility	252 Atk / 252 SpA / 6 Spe	Derived
11	1099	Pikachu-Partner	support	NONE	Berry Juice	longevity	TRUE	-2	-2	FALSE	0.1	0.7	NA	10	Berry Juice	0	Focus Punch,Thunder Wave,Light Screen,Toxic	252 HP / 252 Def / 6 SpD	Derived
11	1100	Dudunsparce	physical	NONE	Choice Band	choice_band	TRUE	1.5	1.5	TRUE	0.8	0.9	NA	10	Choice Band	0.0	Double-Edge,Dragon Rush,Earthquake,Yawn	252 Atk / 252 Spe / 6 HP	Derived
11	1100	Dudunsparce	physical_setup	No Retreat	Choice Band	choice_band	TRUE	2	1.2	TRUE	0.8	0.9	0.9	10	Choice Band	0	Double-Edge,Dragon Rush,No Retreat,Yawn	252 Atk / 252 Spe / 6 HP	Derived
11	1101	Cyclizar	physical	NONE	Choice Band	choice_band	TRUE	1.9	1.9	TRUE	0.8	0.8	NA	10	Choice Band	0.0	Double-Edge,Dragon Rush,Power Whip,Taunt	252 Atk / 252 Spe / 6 HP	Derived
11	1101	Cyclizar	physical_setup	Shift Gear	Choice Band	choice_band	TRUE	2	1.1	TRUE	0.8	0.8	0.8	10	Choice Band	0	Double-Edge,Dragon Rush,Shift Gear,Taunt	252 Atk / 252 Spe / 6 HP	Derived
11	1101	Cyclizar	special	NONE	Life Orb	allout	TRUE	1.3	1.3	FALSE	0.7	0.8	NA	10	Life Orb	0.0	Hyper Voice,Dragon Pulse,Thunderbolt,Taunt	252 SpA / 252 Spe / 6 HP	Derived
11	1101	Cyclizar	special_setup	Shift Gear	Life Orb	allout	TRUE	-0.1	-0.1	FALSE	0.3	0.8	0.8	10	Life Orb	0.0	Hyper Voice,Dragon Pulse,Shift Gear,Taunt	252 SpA / 252 Spe / 6 HP	Derived
11	1101	Cyclizar	mixed	NONE	Life Orb	allout	TRUE	1.3	1.3	FALSE	0.6	0.8	NA	10	Life Orb	0.0	Double-Edge,Dragon Rush,Hyper Voice,Dragon Pulse	252 Atk / 252 SpA / 6 Spe	Derived
11	1101	Cyclizar	mixed_setup	Shift Gear	Life Orb	allout	TRUE	0.9	0.9	FALSE	0.8	0.8	0.8	10	Life Orb	0.0	Double-Edge,Dragon Rush,Hyper Voice,Shift Gear	252 Atk / 252 SpA / 6 Spe	Derived
11	1102	Grookey	physical	NONE	Choice Band	choice_band	TRUE	-2.3	-2	TRUE	0	0.1	NA	10	Choice Band	0.0	Solar Blade,Hammer Arm,Slam,Taunt	252 Atk / 252 Spe / 6 HP	Derived
11	1102	Grookey	physical_setup	Swords Dance	Choice Band	choice_band	TRUE	-2.9	-3.4	TRUE	0	0.1	0.1	10	Choice Band	0.0	Solar Blade,Hammer Arm,Swords Dance,Taunt	252 Atk / 252 Spe / 6 HP	Derived
11	1102	Grookey	support	NONE	Berry Juice	longevity	TRUE	-6.4	-6.4	FALSE	0	0.2	NA	10	Berry Juice	0.0	Solar Blade,Taunt,Toxic,Protect	252 HP / 252 Def / 6 SpD	Derived
11	1103	Thwackey	physical	NONE	Choice Band	choice_band	TRUE	-1.6	-1.4	TRUE	0.1	0.2	NA	10	Choice Band	0.0	Solar Blade,Hammer Arm,Slam,Taunt	252 Atk / 252 Spe / 6 HP	Derived
11	1103	Thwackey	physical_setup	Swords Dance	Choice Band	choice_band	TRUE	-2.1	-2.6	TRUE	0	0.2	0.2	10	Choice Band	0.0	Solar Blade,Hammer Arm,Swords Dance,Taunt	252 Atk / 252 Spe / 6 HP	Derived
11	1104	Rillaboom	physical	NONE	Life Orb	allout	TRUE	-0.8	-0.8	FALSE	0.3	0.3	NA	10	Life Orb	0.0	Solar Blade,Superpower,Earthquake,Grassy Terrain	252 Atk / 252 Spe / 6 HP	Derived
11	1104	Rillaboom	physical_setup	Swords Dance	Choice Band	choice_band	TRUE	-1.1	-1.4	TRUE	0.3	0.3	0.3	10	Choice Band	0.0	Solar Blade,Superpower,Swords Dance,Grassy Terrain	252 Atk / 252 Spe / 6 HP	Derived
11	1105	Scorbunny	physical	NONE	Life Orb	allout	TRUE	0	0	FALSE	0.4	0.5	NA	10	Life Orb	0	High Jump Kick,Blaze Kick,Double-Edge,Toxic	252 Atk / 252 Spe / 6 HP	Derived
11	1105	Scorbunny	physical_setup	Agility	Choice Band	choice_band	TRUE	-0.3	-0.8	TRUE	0.2	0.5	0.5	10	Choice Band	0.0	High Jump Kick,Blaze Kick,Agility,Toxic	252 Atk / 252 Spe / 6 HP	Derived
11	1105	Scorbunny	support	NONE	Berry Juice	longevity	TRUE	-2.2	-2.2	FALSE	0.2	0.9	NA	10	Berry Juice	0.0	High Jump Kick,Toxic,Taunt,Protect	252 HP / 252 Def / 6 SpD	Derived
11	1106	Raboot	physical	NONE	Life Orb	allout	TRUE	1.1	1.1	FALSE	0.6	0.9	NA	10	Life Orb	0.0	Flare Blitz,High Jump Kick,Double-Edge,Toxic	252 Atk / 252 Spe / 6 HP	Derived
11	1106	Raboot	physical_setup	Agility	Choice Band	choice_band	TRUE	0.7	0.1	TRUE	0.5	0.9	0.9	10	Choice Band	0.0	Flare Blitz,High Jump Kick,Agility,Toxic	252 Atk / 252 Spe / 6 HP	Derived
11	1107	Cinderace	physical	NONE	Choice Band	choice_band	TRUE	2.2	2.3	TRUE	1	0.9	NA	10	Choice Band	0.0	Pyro Ball,High Jump Kick,Double-Edge,Court Change	252 Atk / 252 Spe / 6 HP	Derived
11	1107	Cinderace	physical_setup	Swords Dance	Choice Band	choice_band	TRUE	1.6	1.4	TRUE	0.8	0.9	0.9	10	Choice Band	0.0	Pyro Ball,High Jump Kick,Swords Dance,Court Change	252 Atk / 252 Spe / 6 HP	Derived
11	1108	Sobble	special	NONE	Life Orb	allout	TRUE	-1	-1	FALSE	0.4	0.4	NA	10	Life Orb	0	Water Pulse,Hidden Power,Icy Wind,Rain Dance	252 SpA / 252 Spe / 6 HP	Derived
11	1108	Sobble	special_setup	Work Up	Life Orb	allout	TRUE	-2.1	-2.1	FALSE	0.4	0.4	0.4	10	Life Orb	0.0	Water Pulse,Hidden Power,Work Up,Rain Dance	252 SpA / 252 Spe / 6 HP	Derived
11	1108	Sobble	support	NONE	Berry Juice	longevity	TRUE	-2.6	-2.6	FALSE	0.3	0.5	NA	10	Berry Juice	0.0	Water Pulse,Rain Dance,Toxic,Light Screen	252 HP / 252 Def / 6 SpD	Derived
11	1109	Drizzile	special	NONE	Life Orb	allout	TRUE	0	0	FALSE	0.4	0.5	NA	10	Life Orb	0	Water Pulse,Hidden Power,Icy Wind,Reflect	252 SpA / 252 Spe / 6 HP	Derived
11	1109	Drizzile	special_setup	Work Up	Life Orb	allout	TRUE	-1.1	-1.1	FALSE	0.4	0.5	0.5	10	Life Orb	0.0	Water Pulse,Hidden Power,Work Up,Reflect	252 SpA / 252 Spe / 6 HP	Derived
11	1110	Inteleon	special	NONE	Life Orb	allout	TRUE	1.3	1.3	FALSE	0.8	0.5	NA	10	Life Orb	0.0	Hydro Pump,Blizzard,Shadow Ball,Rain Dance	252 SpA / 252 Spe / 6 HP	Derived
11	1110	Inteleon	special_setup	Work Up	Life Orb	allout	TRUE	0.3	0.3	FALSE	0.5	0.5	0.5	10	Life Orb	0.0	Hydro Pump,Blizzard,Work Up,Rain Dance	252 SpA / 252 Spe / 6 HP	Derived
11	1111	Skwovet	physical	NONE	Choice Band	choice_band	TRUE	-0.7	-0.7	TRUE	0.3	0.3	NA	10	Choice Band	0.0	Last Resort,Iron Tail,Crunch,Toxic	252 Atk / 252 Spe / 6 HP	Derived
11	1111	Skwovet	physical_setup	Belly Drum	Choice Band	choice_band	TRUE	-0.7	-1.7	TRUE	0.1	0.3	0.3	10	Choice Band	0.0	Last Resort,Iron Tail,Belly Drum,Toxic	252 Atk / 252 Spe / 6 HP	Derived
11	1111	Skwovet	support	NONE	Berry Juice	longevity	TRUE	-0.7	-0.7	FALSE	0.1	0.7	NA	10	Berry Juice	0.0	Last Resort,Toxic,Protect,Substitute	252 HP / 252 Def / 6 SpD	Derived
11	1112	Greedent	physical	NONE	Choice Band	choice_band	TRUE	1.4	1.4	TRUE	0.8	0.9	NA	10	Choice Band	0.0	Last Resort,Superpower,Earthquake,Toxic	252 Atk / 252 Spe / 6 HP	Derived
11	1112	Greedent	physical_setup	Belly Drum	Choice Band	choice_band	TRUE	1.4	0.5	TRUE	0.6	0.9	0.9	10	Choice Band	0.0	Last Resort,Superpower,Belly Drum,Toxic	252 Atk / 252 Spe / 6 HP	Derived
11	1113	Rookidee	physical	NONE	Choice Band	choice_band	TRUE	-0.3	-0.3	TRUE	0.4	0.1	NA	10	Choice Band	0.0	Sky Attack,Facade,U-turn,Taunt	252 Atk / 252 Spe / 6 HP	Derived
11	1113	Rookidee	physical_setup	Hone Claws	Choice Band	choice_band	TRUE	-0.3	-1.3	TRUE	0.1	0.1	0.1	10	Choice Band	0.0	Sky Attack,Facade,Hone Claws,Taunt	252 Atk / 252 Spe / 6 HP	Derived
11	1113	Rookidee	support	NONE	Berry Juice	longevity	TRUE	-0.9	-0.9	FALSE	0.1	0.5	NA	10	Berry Juice	0.0	Sky Attack,Taunt,Toxic,Protect	252 HP / 252 Def / 6 SpD	Derived
