entity_type	entity_name	internal_id	location	region	acquisition_method	cost	currency	quantity	prerequisites	earliest_gate	earliest_gate_name	mode_availability	encounter_rate	level_min	level_max	slot_index	star_tier	tm_number	resolved_move	raid_drops	missable	missable_reason	source_record	confidence	notes
wild_encounter	Ninetales-Alola	1026	Seafoam Islands B4F	Kanto	wild-day	NA	NA	REPEATABLE	NA	10	May	UNK	10	62	64	3	NA	NA	NA	NA	FALSE	NA	data.js:areas[Seafoam Islands B4F].wild-day[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Dewgong	87	Seafoam Islands B4F	Kanto	wild-day	NA	NA	REPEATABLE	NA	10	May	UNK	10	62	64	4	NA	NA	NA	NA	FALSE	NA	data.js:areas[Seafoam Islands B4F].wild-day[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Dewgong	87	Seafoam Islands B4F	Kanto	wild-day	NA	NA	REPEATABLE	NA	10	May	UNK	10	62	64	5	NA	NA	NA	NA	FALSE	NA	data.js:areas[Seafoam Islands B4F].wild-day[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Golbat	42	Seafoam Islands B4F	Kanto	wild-day	NA	NA	REPEATABLE	NA	10	May	UNK	5	62	64	6	NA	NA	NA	NA	FALSE	NA	data.js:areas[Seafoam Islands B4F].wild-day[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Golbat	42	Seafoam Islands B4F	Kanto	wild-day	NA	NA	REPEATABLE	NA	10	May	UNK	5	62	64	7	NA	NA	NA	NA	FALSE	NA	data.js:areas[Seafoam Islands B4F].wild-day[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Frosmoth	1165	Seafoam Islands B4F	Kanto	wild-day	NA	NA	REPEATABLE	NA	10	May	UNK	4	62	64	8	NA	NA	NA	NA	FALSE	NA	data.js:areas[Seafoam Islands B4F].wild-day[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Frosmoth	1165	Seafoam Islands B4F	Kanto	wild-day	NA	NA	REPEATABLE	NA	10	May	UNK	4	62	64	9	NA	NA	NA	NA	FALSE	NA	data.js:areas[Seafoam Islands B4F].wild-day[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Jynx	124	Seafoam Islands B4F	Kanto	wild-day	NA	NA	REPEATABLE	NA	10	May	UNK	1	62	64	10	NA	NA	NA	NA	FALSE	NA	data.js:areas[Seafoam Islands B4F].wild-day[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Jynx	124	Seafoam Islands B4F	Kanto	wild-day	NA	NA	REPEATABLE	NA	10	May	UNK	1	62	64	11	NA	NA	NA	NA	FALSE	NA	data.js:areas[Seafoam Islands B4F].wild-day[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Sandslash-Alola	1024	Seafoam Islands B4F	Kanto	wild-night	NA	NA	REPEATABLE	NA	10	May	UNK	20	62	64	0	NA	NA	NA	NA	FALSE	NA	data.js:areas[Seafoam Islands B4F].wild-night[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Darmanitan-Galar	1226	Seafoam Islands B4F	Kanto	wild-night	NA	NA	REPEATABLE	NA	10	May	UNK	20	62	64	1	NA	NA	NA	NA	FALSE	NA	data.js:areas[Seafoam Islands B4F].wild-night[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Ninetales-Alola	1026	Seafoam Islands B4F	Kanto	wild-night	NA	NA	REPEATABLE	NA	10	May	UNK	10	62	64	2	NA	NA	NA	NA	FALSE	NA	data.js:areas[Seafoam Islands B4F].wild-night[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Ninetales-Alola	1026	Seafoam Islands B4F	Kanto	wild-night	NA	NA	REPEATABLE	NA	10	May	UNK	10	62	64	3	NA	NA	NA	NA	FALSE	NA	data.js:areas[Seafoam Islands B4F].wild-night[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Golduck	55	Seafoam Islands B4F	Kanto	wild-night	NA	NA	REPEATABLE	NA	10	May	UNK	10	62	64	4	NA	NA	NA	NA	FALSE	NA	data.js:areas[Seafoam Islands B4F].wild-night[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Golduck	55	Seafoam Islands B4F	Kanto	wild-night	NA	NA	REPEATABLE	NA	10	May	UNK	10	62	64	5	NA	NA	NA	NA	FALSE	NA	data.js:areas[Seafoam Islands B4F].wild-night[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Golbat	42	Seafoam Islands B4F	Kanto	wild-night	NA	NA	REPEATABLE	NA	10	May	UNK	5	62	64	6	NA	NA	NA	NA	FALSE	NA	data.js:areas[Seafoam Islands B4F].wild-night[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Golbat	42	Seafoam Islands B4F	Kanto	wild-night	NA	NA	REPEATABLE	NA	10	May	UNK	5	62	64	7	NA	NA	NA	NA	FALSE	NA	data.js:areas[Seafoam Islands B4F].wild-night[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Frosmoth	1165	Seafoam Islands B4F	Kanto	wild-night	NA	NA	REPEATABLE	NA	10	May	UNK	4	62	64	8	NA	NA	NA	NA	FALSE	NA	data.js:areas[Seafoam Islands B4F].wild-night[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Frosmoth	1165	Seafoam Islands B4F	Kanto	wild-night	NA	NA	REPEATABLE	NA	10	May	UNK	4	62	64	9	NA	NA	NA	NA	FALSE	NA	data.js:areas[Seafoam Islands B4F].wild-night[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Jynx	124	Seafoam Islands B4F	Kanto	wild-night	NA	NA	REPEATABLE	NA	10	May	UNK	1	62	64	10	NA	NA	NA	NA	FALSE	NA	data.js:areas[Seafoam Islands B4F].wild-night[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Jynx	124	Seafoam Islands B4F	Kanto	wild-night	NA	NA	REPEATABLE	NA	10	May	UNK	1	62	64	11	NA	NA	NA	NA	FALSE	NA	data.js:areas[Seafoam Islands B4F].wild-night[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Golduck	55	Seafoam Islands B4F	Kanto	wild-surf	NA	NA	REPEATABLE	NA	10	May	UNK	60	56	58	0	NA	NA	NA	NA	FALSE	NA	data.js:areas[Seafoam Islands B4F].wild-surf[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Slowbro	80	Seafoam Islands B4F	Kanto	wild-surf	NA	NA	REPEATABLE	NA	10	May	UNK	30	56	58	1	NA	NA	NA	NA	FALSE	NA	data.js:areas[Seafoam Islands B4F].wild-surf[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Sharpedo	331	Seafoam Islands B4F	Kanto	wild-surf	NA	NA	REPEATABLE	NA	10	May	UNK	5	56	58	2	NA	NA	NA	NA	FALSE	NA	data.js:areas[Seafoam Islands B4F].wild-surf[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Sharpedo	331	Seafoam Islands B4F	Kanto	wild-surf	NA	NA	REPEATABLE	NA	10	May	UNK	4	56	58	3	NA	NA	NA	NA	FALSE	NA	data.js:areas[Seafoam Islands B4F].wild-surf[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Sharpedo	331	Seafoam Islands B4F	Kanto	wild-surf	NA	NA	REPEATABLE	NA	10	May	UNK	1	56	58	4	NA	NA	NA	NA	FALSE	NA	data.js:areas[Seafoam Islands B4F].wild-surf[10]	Measured	rate Asserted from the locations sheet
item_hidden	Nugget	110	Seafoam Islands B4F	Kanto	item-hidden	NA	NA	10	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Seafoam Islands B4F].item-hidden[10]	Asserted	 quantity from the official item sheet
wild_encounter	Magikarp	129	Seafoam Islands B4F	Kanto	wild-oldRod	NA	NA	REPEATABLE	NA	10	May	UNK	70	2	4	0	NA	NA	NA	NA	FALSE	NA	data.js:areas[Seafoam Islands B4F].wild-oldRod[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Remoraid	223	Seafoam Islands B4F	Kanto	wild-oldRod	NA	NA	REPEATABLE	NA	10	May	UNK	30	2	4	1	NA	NA	NA	NA	FALSE	NA	data.js:areas[Seafoam Islands B4F].wild-oldRod[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Spheal	341	Seafoam Islands B4F	Kanto	wild-goodRod	NA	NA	REPEATABLE	NA	10	May	UNK	60	27	29	0	NA	NA	NA	NA	FALSE	NA	data.js:areas[Seafoam Islands B4F].wild-goodRod[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Shellder	90	Seafoam Islands B4F	Kanto	wild-goodRod	NA	NA	REPEATABLE	NA	10	May	UNK	20	27	29	1	NA	NA	NA	NA	FALSE	NA	data.js:areas[Seafoam Islands B4F].wild-goodRod[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Carvanha	330	Seafoam Islands B4F	Kanto	wild-goodRod	NA	NA	REPEATABLE	NA	10	May	UNK	20	27	29	2	NA	NA	NA	NA	FALSE	NA	data.js:areas[Seafoam Islands B4F].wild-goodRod[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Seadra	117	Seafoam Islands B4F	Kanto	wild-superRod	NA	NA	REPEATABLE	NA	10	May	UNK	40	53	55	0	NA	NA	NA	NA	FALSE	NA	data.js:areas[Seafoam Islands B4F].wild-superRod[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Seadra	117	Seafoam Islands B4F	Kanto	wild-superRod	NA	NA	REPEATABLE	NA	10	May	UNK	40	53	55	1	NA	NA	NA	NA	FALSE	NA	data.js:areas[Seafoam Islands B4F].wild-superRod[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Gyarados	130	Seafoam Islands B4F	Kanto	wild-superRod	NA	NA	REPEATABLE	NA	10	May	UNK	15	53	55	2	NA	NA	NA	NA	FALSE	NA	data.js:areas[Seafoam Islands B4F].wild-superRod[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Grapploct	1145	Seafoam Islands B4F	Kanto	wild-superRod	NA	NA	REPEATABLE	NA	10	May	UNK	4	53	55	3	NA	NA	NA	NA	FALSE	NA	data.js:areas[Seafoam Islands B4F].wild-superRod[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Grapploct	1145	Seafoam Islands B4F	Kanto	wild-superRod	NA	NA	REPEATABLE	NA	10	May	UNK	1	53	55	4	NA	NA	NA	NA	FALSE	NA	data.js:areas[Seafoam Islands B4F].wild-superRod[10]	Measured	rate Asserted from the locations sheet
static_pokemon	Articuno	144	Seafoam Islands B5F	Kanto	fixed-overworld	NA	NA	1	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	one-time placement	data.js:areas[Seafoam Islands B5F].fixed-overworld[10]	Measured	NONE
static_pokemon	Articuno-Galar	1217	Seafoam Islands B5F	Kanto	fixed-overworld	NA	NA	1	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	one-time placement	data.js:areas[Seafoam Islands B5F].fixed-overworld[10]	Measured	NONE
item_ground	Ultra Ball	2	Seafoam Islands B5F	Kanto	item-standard	NA	NA	10	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Seafoam Islands B5F].item-standard[10]	Asserted	 quantity from the official item sheet
item_hidden	Water Stone	97	Seafoam Islands B5F	Kanto	item-hidden	NA	NA	1	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Seafoam Islands B5F].item-hidden[10]	Measured	NONE
vendor_stock	Ultra Ball	2	Cinnabar Island Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Cinnabar Island Poke Mart].item-shop[10]	Measured	NONE
vendor_stock	Great Ball	3	Cinnabar Island Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Cinnabar Island Poke Mart].item-shop[10]	Measured	NONE
vendor_stock	Poke Ball	4	Cinnabar Island Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Cinnabar Island Poke Mart].item-shop[10]	Measured	NONE
vendor_stock	Potion	13	Cinnabar Island Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Cinnabar Island Poke Mart].item-shop[10]	Measured	NONE
vendor_stock	Antidote	14	Cinnabar Island Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Cinnabar Island Poke Mart].item-shop[10]	Measured	NONE
vendor_stock	Burn Heal	15	Cinnabar Island Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Cinnabar Island Poke Mart].item-shop[10]	Measured	NONE
vendor_stock	Ice Heal	16	Cinnabar Island Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Cinnabar Island Poke Mart].item-shop[10]	Measured	NONE
vendor_stock	Awakening	17	Cinnabar Island Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Cinnabar Island Poke Mart].item-shop[10]	Measured	NONE
vendor_stock	Paralyze Heal	18	Cinnabar Island Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Cinnabar Island Poke Mart].item-shop[10]	Measured	NONE
vendor_stock	Full Restore	19	Cinnabar Island Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Cinnabar Island Poke Mart].item-shop[10]	Measured	NONE
vendor_stock	Max Potion	20	Cinnabar Island Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Cinnabar Island Poke Mart].item-shop[10]	Measured	NONE
vendor_stock	Hyper Potion	21	Cinnabar Island Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Cinnabar Island Poke Mart].item-shop[10]	Measured	NONE
vendor_stock	Super Potion	22	Cinnabar Island Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Cinnabar Island Poke Mart].item-shop[10]	Measured	NONE
vendor_stock	Full Heal	23	Cinnabar Island Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Cinnabar Island Poke Mart].item-shop[10]	Measured	NONE
vendor_stock	Revive	24	Cinnabar Island Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Cinnabar Island Poke Mart].item-shop[10]	Measured	NONE
vendor_stock	Super Repel	83	Cinnabar Island Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Cinnabar Island Poke Mart].item-shop[10]	Measured	NONE
vendor_stock	Max Repel	84	Cinnabar Island Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Cinnabar Island Poke Mart].item-shop[10]	Measured	NONE
vendor_stock	Escape Rope	85	Cinnabar Island Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Cinnabar Island Poke Mart].item-shop[10]	Measured	NONE
vendor_stock	Repel	86	Cinnabar Island Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Cinnabar Island Poke Mart].item-shop[10]	Measured	NONE
item_ground	Choice Band	186	Cinnabar Island Lab	Kanto	item-standard	NA	NA	10	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Cinnabar Island Lab].item-standard[10]	Asserted	 quantity from the official item sheet
item_ground	Steelixite	549	Cinnabar Island Lab	Kanto	item-standard	NA	NA	1	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Cinnabar Island Lab].item-standard[10]	Measured	NONE
item_ground	Aggronite	560	Cinnabar Island Lab	Kanto	item-standard	NA	NA	1	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Cinnabar Island Lab].item-standard[10]	Measured	NONE
item_ground	Assault Vest	711	Cinnabar Island Lab	Kanto	item-standard	NA	NA	1	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Cinnabar Island Lab].item-standard[10]	Measured	NONE
item_ground	Prison Bottle	482	Cinnabar Island Lab	Kanto	item-standard	NA	NA	1	NA	11	Blaine	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Cinnabar Island Lab].item-standard[11]	Measured	NONE
item_ground	Reveal Glass	481	Cinnabar Island Lab	Kanto	item-standard	NA	NA	1	NA	15	Brendan	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Cinnabar Island Lab].item-standard[15]	Measured	NONE
item_ground	Latiosite	572	Cinnabar Island Lab	Kanto	item-standard	NA	NA	1	NA	15	Brendan	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Cinnabar Island Lab].item-standard[15]	Measured	NONE
item_ground	Latiasite	571	Cinnabar Island Lab	Kanto	item-standard	NA	NA	1	NA	15	Brendan	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Cinnabar Island Lab].item-standard[15]	Measured	NONE
item_ground	Soul Dew	191	Cinnabar Island Lab	Kanto	item-standard	NA	NA	2	NA	15	Brendan	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Cinnabar Island Lab].item-standard[15]	Asserted	 quantity from the official item sheet
trade_pokemon	Mimikyu	995	Cinnabar Island Lab Meeting Room	Kanto	fixed-trade	NA	NA	1	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Cinnabar Island Lab Meeting Room].fixed-trade[10]	Measured	NONE
tutor	tutor_slot_99	99	Cinnabar Island Lab RnD Room	Kanto	tutor	UNK	money	REPEATABLE	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	Sunny Day	NA	FALSE	NA	data.js:areas[Cinnabar Island Lab RnD Room].tutors[10]	Measured	value is a tutorMoves slot index, not a move ID
tutor	tutor_slot_123	123	Cinnabar Island Lab RnD Room	Kanto	tutor	UNK	money	REPEATABLE	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	Rain Dance	NA	FALSE	NA	data.js:areas[Cinnabar Island Lab RnD Room].tutors[10]	Measured	value is a tutorMoves slot index, not a move ID
tutor	tutor_slot_50	50	Cinnabar Island Lab RnD Room	Kanto	tutor	UNK	money	REPEATABLE	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	Snowscape	NA	FALSE	NA	data.js:areas[Cinnabar Island Lab RnD Room].tutors[10]	Measured	value is a tutorMoves slot index, not a move ID
tutor	tutor_slot_109	109	Cinnabar Island Lab RnD Room	Kanto	tutor	UNK	money	REPEATABLE	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	Sandstorm	NA	FALSE	NA	data.js:areas[Cinnabar Island Lab RnD Room].tutors[10]	Measured	value is a tutorMoves slot index, not a move ID
trade_pokemon	Ursaluna-Bloodmoon	1356	Cinnabar Island Lab Testing Room	Kanto	fixed-trade	NA	NA	1	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Cinnabar Island Lab Testing Room].fixed-trade[10]	Measured	NONE
item_ground	Soul Dew	191	Cinnabar Island Lab Testing Room	Kanto	item-standard	NA	NA	2	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Cinnabar Island Lab Testing Room].item-standard[10]	Asserted	 quantity from the official item sheet
item_ground	DNA Splicers	480	Cinnabar Island Lab Testing Room	Kanto	item-standard	NA	NA	1	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Cinnabar Island Lab Testing Room].item-standard[10]	Measured	NONE
item_ground	Reveal Glass	481	Cinnabar Island Lab Testing Room	Kanto	item-standard	NA	NA	1	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Cinnabar Island Lab Testing Room].item-standard[10]	Measured	NONE
item_ground	Prison Bottle	482	Cinnabar Island Lab Testing Room	Kanto	item-standard	NA	NA	1	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Cinnabar Island Lab Testing Room].item-standard[10]	Measured	NONE
item_ground	Latiasite	571	Cinnabar Island Lab Testing Room	Kanto	item-standard	NA	NA	1	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Cinnabar Island Lab Testing Room].item-standard[10]	Measured	NONE
item_ground	Latiosite	572	Cinnabar Island Lab Testing Room	Kanto	item-standard	NA	NA	1	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Cinnabar Island Lab Testing Room].item-standard[10]	Measured	NONE
tutor	tutor_slot_126	126	Cinnabar Island Lab Testing Room	Kanto	tutor	UNK	money	REPEATABLE	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	Power Whip	NA	FALSE	NA	data.js:areas[Cinnabar Island Lab Testing Room].tutors[10]	Measured	value is a tutorMoves slot index, not a move ID
tutor	tutor_slot_105	105	Cinnabar Island Lab Testing Room	Kanto	tutor	UNK	money	REPEATABLE	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	Bug Buzz	NA	FALSE	NA	data.js:areas[Cinnabar Island Lab Testing Room].tutors[10]	Measured	value is a tutorMoves slot index, not a move ID
tutor	tutor_slot_113	113	Cinnabar Island Lab Testing Room	Kanto	tutor	UNK	money	REPEATABLE	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	Phantom Force	NA	FALSE	NA	data.js:areas[Cinnabar Island Lab Testing Room].tutors[10]	Measured	value is a tutorMoves slot index, not a move ID
tutor	tutor_slot_121	121	Cinnabar Island Lab Testing Room	Kanto	tutor	UNK	money	REPEATABLE	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	Flare Blitz	NA	FALSE	NA	data.js:areas[Cinnabar Island Lab Testing Room].tutors[10]	Measured	value is a tutorMoves slot index, not a move ID
tutor	tutor_slot_97	97	Cinnabar Island Lab Testing Room	Kanto	tutor	UNK	money	REPEATABLE	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	Stored Power	NA	FALSE	NA	data.js:areas[Cinnabar Island Lab Testing Room].tutors[10]	Measured	value is a tutorMoves slot index, not a move ID
tutor	tutor_slot_125	125	Cinnabar Island Lab Testing Room	Kanto	tutor	UNK	money	REPEATABLE	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	Megahorn	NA	FALSE	NA	data.js:areas[Cinnabar Island Lab Testing Room].tutors[10]	Measured	value is a tutorMoves slot index, not a move ID
tutor	tutor_slot_101	101	Cinnabar Island Lab Testing Room	Kanto	tutor	UNK	money	REPEATABLE	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	Solar Beam	NA	FALSE	NA	data.js:areas[Cinnabar Island Lab Testing Room].tutors[10]	Measured	value is a tutorMoves slot index, not a move ID
tutor	tutor_slot_127	127	Cinnabar Island Lab Testing Room	Kanto	tutor	UNK	money	REPEATABLE	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	Solar Blade	NA	FALSE	NA	data.js:areas[Cinnabar Island Lab Testing Room].tutors[10]	Measured	value is a tutorMoves slot index, not a move ID
tutor	tutor_slot_126	126	Cinnabar Island Lab Testing Room	Kanto	tutor	UNK	money	REPEATABLE	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	Power Whip	NA	FALSE	NA	data.js:areas[Cinnabar Island Lab Testing Room].tutors[10]	Measured	value is a tutorMoves slot index, not a move ID
tutor	tutor_slot_105	105	Cinnabar Island Lab Testing Room	Kanto	tutor	UNK	money	REPEATABLE	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	Bug Buzz	NA	FALSE	NA	data.js:areas[Cinnabar Island Lab Testing Room].tutors[10]	Measured	value is a tutorMoves slot index, not a move ID
tutor	tutor_slot_113	113	Cinnabar Island Lab Testing Room	Kanto	tutor	UNK	money	REPEATABLE	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	Phantom Force	NA	FALSE	NA	data.js:areas[Cinnabar Island Lab Testing Room].tutors[10]	Measured	value is a tutorMoves slot index, not a move ID
tutor	tutor_slot_121	121	Cinnabar Island Lab Testing Room	Kanto	tutor	UNK	money	REPEATABLE	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	Flare Blitz	NA	FALSE	NA	data.js:areas[Cinnabar Island Lab Testing Room].tutors[10]	Measured	value is a tutorMoves slot index, not a move ID
tutor	tutor_slot_97	97	Cinnabar Island Lab Testing Room	Kanto	tutor	UNK	money	REPEATABLE	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	Stored Power	NA	FALSE	NA	data.js:areas[Cinnabar Island Lab Testing Room].tutors[10]	Measured	value is a tutorMoves slot index, not a move ID
tutor	tutor_slot_28	28	Cinnabar Island Lab Testing Room	Kanto	tutor	UNK	money	REPEATABLE	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	Tailwind	NA	FALSE	NA	data.js:areas[Cinnabar Island Lab Testing Room].tutors[10]	Measured	value is a tutorMoves slot index, not a move ID
tutor	tutor_slot_125	125	Cinnabar Island Lab Testing Room	Kanto	tutor	UNK	money	REPEATABLE	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	Megahorn	NA	FALSE	NA	data.js:areas[Cinnabar Island Lab Testing Room].tutors[10]	Measured	value is a tutorMoves slot index, not a move ID
tutor	tutor_slot_47	47	Cinnabar Island Lab Testing Room	Kanto	tutor	UNK	money	REPEATABLE	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	Stealth Rock	NA	FALSE	NA	data.js:areas[Cinnabar Island Lab Testing Room].tutors[10]	Measured	value is a tutorMoves slot index, not a move ID
tutor	tutor_slot_72	72	Cinnabar Island Lab Testing Room	Kanto	tutor	UNK	money	REPEATABLE	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	Spikes	NA	FALSE	NA	data.js:areas[Cinnabar Island Lab Testing Room].tutors[10]	Measured	value is a tutorMoves slot index, not a move ID
tutor	tutor_slot_73	73	Cinnabar Island Lab Testing Room	Kanto	tutor	UNK	money	REPEATABLE	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	Toxic Spikes	NA	FALSE	NA	data.js:areas[Cinnabar Island Lab Testing Room].tutors[10]	Measured	value is a tutorMoves slot index, not a move ID
